order_id,aisle_id
6939,112;24;83;67;115;52;107;96;86;105;21;123;91;120;69;88;72;19;104
6940,115;24;84;83;43;120;36;53;92;23;123;106;42;129;3;69
6941,16;83;35;24
6942,63;116;66;83
6943,37;84;78;35;123;83;24
6944,24;116;91;17;123
6946,24;26;123
6947,116;21;41;107;77;83;45
6949,37;19;74
6950,106;123;83;96;107
6951,86;31;24;116
6952,24;31;77;83;98;116;59
6953,72;24;83;112
6954,83;38;24;21;14;112
6955,83;123;24;115
6956,64
6957,35;123
6958,96
6959,24;92;130;34;116;21;107;50;123;37;120
6960,53;83;24;47;81;106;123;112;84;31;120;91;2
6961,114;54;115
6962,83;24;43;22;9;123;107
6963,84;112;69;106;35;4;24;83;71;86;130
6964,31;115;24;23;120;45;94
6965,48;61
6966,14;1;93;37;64
6968,78;45
6969,96;123;21;8;72;106;24;43;83;108;9;81;16
6970,24;21;83;121;117;78;61;57
6972,94;50;75;13;26;31;24;3;115;2;98;123;25;61;107
6973,17;83
6974,35;72;29;86;24;115;83;13;59;81;104
6975,123;121;24;84;122;129;93;38;112;83
6976,50;31;84;4;107;37;88;120;108;83;89;121
6977,32;123;38
6978,84;56;60;111
6979,3;24;115;57;83;123;96;17;13
6980,37;91;120;88;123;24;38
6981,83;4;81;1;21;96;123;69;35;117
6982,104;58
6983,83;24
6984,84;123;114;24;112;93;107;121;83;128;21;66;81;108;63;96
6985,123;86;112;106;24;120;83;93;31;84;77;108;91;99;98;37;7;9;8;52;61;125;36;43;119;78;96;23;53;54;65;71;17;58;72;5;34;15;115;69;2;21;4
6986,29;91;17;75;68;74;86;84
6987,51;83
6988,58;86;123
6989,24;84;123;43;32;116;83;36
6990,24;49;83;14;94
6991,111;123;86;37;114
6992,115;94;121;91;24;123
6993,24;123;98;83;84;78
6994,117;8;24;32;77
6995,105;53;84;83;21;123;24;120;37;49
6996,86;84;120;112;24;13;30;19;108;59;81
6997,61;53;24
6998,38;83;53;84;120;69;92;49
6999,37;83;91;93;123;24;88
7001,38;107;123;24
7002,24;16;83;117;57;54;67;123;104;116;91;21;19
7003,86;83;69;81;36;17;24;123;105;37;19;21;59;120;53;108;84
7004,83;123;24;63;16;81;108;35;120;50;3;32;107;48
7005,88;108;83;110;72
7006,110;32;91;86;24
7007,4;130;120;84;83
7008,123;24;91;131;83;17;81;59;88;79;110
7009,88;79;83;128;81;21;4;69;54;107;38
7010,72;24
7011,123;72;83;128;59;81;16;24;106;88;37;71;38;3;21
7012,112;107;78;77;120;86;24;84;9
7013,16;83;24;123;39;95;88;69;63;36;116;105;108
7014,2;123;21;120;37;96;112;88;130
7015,64;115;43;96;121;120
7016,115;98;53;28;29;62;131;21
7017,94;77;36;93
7018,30;81;116;120;57;24
7020,37;121;45;21;91;31;106;83;24;120;123;49;3;52
7021,93;105;106;2;34;83;50;24;72;66;92
7022,72;57;120;86;76;78;88;107;108;83;24;123
7023,91;17;59
7024,37;98;43;122;91;110;21
7025,50;37;104;72;120
7026,107;52;24;94;19;130;98
7027,92;31
7028,67;83;92;120;123;86;96;50;24;84;78;116;52
7029,106;121;120;48;105
7030,24;123;14;67;108;121;128;84;78;94;116;2
7031,107;24;83;123;67;91
7032,13;115;21;130;38;107
7033,24;123;45;83;3;65
7035,84;115;21;31;92;51;67;50;123;54;24
7036,24;86;84;120
7037,83;50;96;24;112
7038,54;96;124
7039,131;12;9;83;21;112;96;36
7040,32
7041,123;49;112;88;104;86;100;38
7042,115
7043,129;98;21;9;131;94;19;84;53;96;63;112;107;69;37;83;79;86
7045,41;114;87
7046,53;84;112;38;120;78;36;129;54;24
7047,24;83
7048,115;130;83;35;16
7050,81;17;108;21;84;83;16;30;24
7051,77;37;38;42;98;128;87
7052,107;77;31;24;1
7053,115;120;67;3;107;91;72;9
7054,72;24;123;45;83;107;37
7055,21;112;36;104;9;88;130;66;116;123;120;91;121
7056,130;94;79
7057,56;92;31;120;37;112;41
7058,21;91;98;31;123;89;120
7059,83;116;9;24;14;91;59
7060,24;31;123;69;83;91;59;45
7061,82;24;57;21;67;75;112
7062,115;123;32;67;45;94;21;24
7063,122;21;67;107;43;69;123;81;59;77;111
7064,120;83;9;24;106;91;96;15;31;78;35;123;92;4
7065,88;116;123;91;81
7066,59;3;116;24;83;123;14;26
7067,127;121
7068,3;107;125;64;77;114
7069,98;24;17;130;112;96;131;128;21;83;35
7070,50;84;53;74;45
7071,31;1;13;121;107;45;83;110;98;84;91;104;94;16
7072,24;67;130;32;83;84;35;63;120;14;108;107;131;122
7073,83;12;24;123;17
7075,14;120;112;123;24;18;91;78;121;86;34
7076,17;24;36;53;83;43;69
7077,123;52;84;120
7078,115;123
7079,123;67;86;106;83
7080,120;91;37;99;121;84
7081,127;73;64
7082,96;16;6;115;72;83
7083,98;24;84;3
7084,24;63;84;83;34;36;21;98;122;9;67;125;92;107;106;52;123;4;105;129
7085,107;117;24;67
7086,92;96;84;24;123;83;86
7087,121;98;31;129;38;4;130;125;24;96;123
7088,17;16
7089,31;53;21;94;123
7090,112;115;67
7091,21;67;112;120;53;84;115;91;96
7092,115;31;26;120;94
7094,116;88;24;115;63;83;3;123;107;45
7095,107;115;19;96;77;17;21;106;45;24;74;97;83;98;117;123;31
7097,21;84;37;83;108;24;67;36;123;17;121;92
7098,112;72;93;24;49;47;83;84
7099,64;120;115;23
7100,83;59;123;114;84;14
7101,104;54;25;81;112;110;111;83;16;86
7102,91;123;24;83;86
7103,54;53;24;84
7104,6;28;86
7105,86;24;65;117;88;13;84;93;83;115;26;52;38;69;1;3
7106,24;123;98;84;120;96;83
7107,45;36;35;83;3;123;54;16
7108,24;120;121;84;37;131
7109,26;92;131;61;123;21;110;9;120;69;24;83;74;86;107
7110,106;84;86;131;83;123;69
7111,83;24;115;3
7112,120;108;78;77;24
7113,83;24;112;45;123;37;128;105;108;91;72;29;61
7114,31;79;26;1;91;24;52;85;38
7115,107;24;123;83;67;88;120;86
7116,83;117;81;115;37;123;98
7117,54;68;2;123
7118,83;94;104;120;86;36;19;24
7119,11;31;77
7120,3;120;93;107;50
7121,117;120;92
7122,29
7123,116;123;96
7124,24;3;112;91;21;23;37;92;68;128;54;88
7126,41;98;120;83;69;59;130;29;104;35;131;81
7127,24;120;91
7128,37;61;69
7129,14;53;4;129;121;93;112;34
7130,21;91;67;107;123;116;69;59;79;24;38;89;104;96;112;31;84;130;3;83
7131,115;24;38;26;31;83;120;91;3;106;55
7132,83;78;21;108;112;53;113
7133,120;123;116;37;24;63;61;78;107;92;23
7134,107;13;83;110;91;24;31;123;38
7135,115;84;78;21;37;116;120;50;112;36
7136,37;4;94;112;61;77;120;96;128;21;9;107;22;108;78;104;121
7137,128;36;83;123;24;84;14;108
7138,52;120;67;121;84;99;24;123;130;112;21
7139,94;98;57;120;50;115;3;24;123;107
7140,96;112;117;83;88;120;108;78;31;24;123
7141,79;84;54;118;78
7142,14
7143,110;98;69;83;16;88
7144,79;84
7145,78;91;116;45;84;67;24;98;121;13;123
7146,84;31;24;83;98;38;123
7147,83;81;112;123;120
7148,120;84;24;116;32;83
7149,83
7150,115;120;77;121;89;84
7151,96;77;9;81;67;131;21;23;48;45;22
7152,115;120;63;81;16;69;112;21;84;25;24;106;88;36;19
7153,67;24;107;101;127;78;54;4;83;79
7154,17;104;116;84;92;107;123;45;66;117;83
7155,21
7156,37;57;83;106;29;31;95;91;123;131;116;94
7157,112;24
7158,112;120;123;32
7159,83;24;86;57;35;91;123
7160,78;130;84;21;86
7161,78;104;54;24;75;20;31;91;83
7162,120;24;91;78;112;32;107;88;89;50;19;85;83;123;125
7163,24
7164,27;28;117;66
7165,6;59;24;107;121;4;78;108;81;20;106;69;131;89
7166,74;24;31;77;67;121
7167,37;83
7169,112;36;17;24;120;123;107;21;81;115
7170,24;120;50;84;67;98;88;78;57;83;4;112
7171,24;36;91;4;21;37;83;19;3
7172,115;111
7173,84;53;91
7174,123;24;31;3;84;92;88;50;117;23;83;59;91
7175,24;115;21;108;78;128;83;2;120;123;86;92;121;106
7176,125;45;23;37;112;88
7178,61;92;84;78;21;24;121;120;88;71;99;4
7179,123;83;98;94
7180,83;21;84;14;123;45;37;116;106;107;38;78;50
7181,123;24;131;83;81;19
7182,71;24;99;115;31;93;64;114;107;23;38
7183,24;31;77;62;3;99;115;45;72;120
7184,98;77;24;107;2;96;123;128;86
7185,93;24
7186,115;112;24;123;83;9;120;77;106;131;21;16;19;74;81;117;108;88;31;14;98;35
7188,115;24;81;83;36
7189,83;123;49
7190,38;42;88;24;91;79;43
7191,120;91;24;98
7192,17;45;91;53;131;9;123;96
7193,14;24;84;83;112;123;16;35;120
7194,92;120;83;108;112;24
7195,117;120
7196,91;84;21;17;111;87;10;120;64;8;83;19;59;128;70
7197,132;96;21;112;131;83;2;120
7198,107;24;121;57
7199,9
7201,86
7202,72;123;83;24
7203,115;24;123;116;96;78
7204,17;83;69;122;84
7205,78;123
7206,120;117;24;84;86
7207,124;28;83
7208,84;99;120;24;98
7209,123;54;83;115
7210,60;85;31;47;123;19;21;9;59
7211,32;10
7212,114;74;75
7214,38;120;86;9;66;69;31;17
7215,91;120;24;50
7216,52;91;24;120;123;83;115;31;122;9
7217,116;93
7218,57;86;21;14;24;98;78;83;26
7219,77;107
7220,91;53;8
7221,96;3;23;83;115;9;88;120
7222,43;84;121;64;24;44;127;74
7223,121;45;115;77
7224,24;65;120;105;21;17;83;37;76;95
7225,69;27;77;107;83;88
7226,91;37;84;19
7227,83;121;108;21;123;131;9;16;24;38;106;31;77;78;61;122
7228,128;93;83;72;59;131;98
7229,117;53;91;24;32;123;3;45;121;84
7230,83;24;78;108;16;123;106
7231,8;115;21;38;114
7232,115;123
7233,38;31;32;84
7234,31;120;20;114;25;96;84
7235,66;115;106;23
7236,83;128;76
7237,29;83;123;84;117;24;81;115;36;69;130;17;111
7238,115;24;1;112;83;72;116;88
7239,37;116;53;83;16;21
7240,120;78;121;116;66;128
7241,24;123;31;98;91
7242,112;21
7243,59;72;83;123;120;24;91;121;63;16;108;61;70
7244,20;1;61;45;54;58;43
7245,111;77;98;48
7246,96;31;24;83;123
7247,83;78;123;24;107;21;120
7248,115
7249,17;120;57
7250,37;98;96;4;69;131;54;45;84;80;20
7251,94;21;53;31;123;93;98;96;83
7252,83;129;72;123;16;116;50;104;68;59
7253,123;32;24;67
7254,45
7255,51;64;123;83;72;98
7256,123;24;83;120;59;16;49
7257,37;115;84;64;92;21;9;24;42;121;36;67
7258,120;107;12;112;84;53;26;51;115;24;3;92;106;54;56;64;105;111;91;17;123;21;80
7259,107;24;123;17;83;51;23;67;31;90;21
7260,123;24;67;83;59;121
7261,84;31;120;24;123;21;35;96;53;116;112;19;34;81;83;67
7262,27;6
7263,84;24;92;21;51;61;79;83;107;69;81;72;74
7265,65;49;93;53;101;110;83;106;43
7267,24;120;86;6;54;123;38;115;17;13;84;52;93;42;67;8
7268,8;92
7269,19;91;94;31;83;123;126;104
7270,24;69;114;130;78
7271,123;116;131;63;16;24;81;59;83;112
7272,120;24;42;93;27;37;84;21;59;89;78;131;115;29;9;123;128
7273,16;24;83;17;123;36;115;21;31;66
7274,91;116;131;120;92;24;117
7275,31;91;17;21;83;52;98;81;24;36;123;120
7276,17;59
7277,120;78;91;123;24;53;45;121
7278,47;112;96;3;91;131;9;120;45;24;123;67;130;81;21;35;72;83;43;129
7279,98;34;95;81;69;37;89;83;129
7280,24;123;96;83;19;5
7281,60;37
7282,24;93;83;77;78;48;84;80;121;130;88;112;49;123;21
7283,24;32;83;123;107
7284,83;81;69;91;123;63;24
7285,19;29
7286,83;116;95;60;77;31;18;24;17;96;91;15
7287,52;84;94;131;79;49;72;117;83;106;123;104
7288,120;1;52;116;117;130;91
7289,3;24;84;91;83;123;25;130
7290,59;31
7291,83;91;123;69;21;9;106;3;117;116;14;66;24;120;115
7292,53
7293,36;88;24;83;123;17;100;53
7294,83;108;3
7295,16;117;107;83;128;123;17;120;35;122;24
7296,61;120;94;129
7297,83;16;123
7299,31;24;123;36;106;83
7300,24;117;34;36;72;59;69;23
7301,37;120;79;52;53;24;106;84;83;43;45;21;93;112
7302,115;24
7303,84;120;115;24;29;92;98;52;21;112;131;123;67;9;4;72;12;19;106;83;53;23;129
7304,83;123;24;31;131;21;4;20;117;16;77;118
7305,32;83;84;24;123;120
7306,21;123;59;24;129
7307,4;123;49;83;104;8
7308,47;108;84;86;104
7309,116;123;88;98;120;91;24;50;45;115
7310,31;24;123;86;23;29;107;120;83;38;69;3;121;81;112;67
7311,91;84
7312,24;108;52
7313,24;53;84;116;128;86;120;34;21;123;83
7314,88;52;42;107;38;77;91;26;3;45;78
7315,1;74;23;20;56;54
7316,84;83;24;78
7317,24;83;123
7319,32;77;123;23
7320,84;120;38;37
7321,120;24;83;52;91;108
7322,29;106;24;78;83;88;45;69;16;66;123;94
7323,84;123
7324,79;108;21;65;3;51;54;83;84;120;31;121;9
7325,24;99;108;91;67;84;112;93;107;117;50;3;121;48;66;94;123;116;86;88
7326,114;40;54;84;98;31;106;86
7327,83;69;86
7328,118;45;21;77
7329,115;53;21;83;107;117;67;96;123;93;88
7330,24;34;93;54;123;43;108
7331,83;122;21;115
7332,98
7333,21;61;24;38;58;107;84;50;60;123;117;83;17;52
7334,50;83;122;112;36;19
7335,27;115;28;116;111
7336,120;31;123
7337,116;123;83;81
7338,107;114;75;60;115;16
7339,84;83;24;96;120;123;35;121;16;21;107;23;3;61;78;67;92;36;131;117;81;29;102
7340,52;5;120;116;83;122;16;35;63;24;129;30;53;61
7341,115
7342,114;101
7343,83
7344,98;112;24;31
7345,115;112;31;14;129;66;120;91;83;123;79;95;24;37;92
7346,120;24;116;123;91;83;3
7347,24;94;107;1;115
7348,120;24
7349,74;84;24;21;67;9
7350,123;100;115;83;24;31;117;111
7351,129;117;123;91;120;24;112;67;108;83;81;16;131;4;53
7352,24;120;38;79;106;122;51;94;11;129;34
7353,24;83
7354,91;120;84;112;46
7355,84;24;128;83;123;120;21
7356,123;83;81;116;24
7357,83;84;123;16;67;21;104
7358,24
7359,89;77;54;83;133
7360,63;83;4;24;120;84
7361,26;43;10;83;98;31;19;104;107
7362,14;42;83;81;31;84;9
7363,24;83;123
7364,86;112;83
7365,24;67
7366,60;83;24
7368,84;83;24;59;123;21;50;38;9;14;52;107;108;106;36;116;120
7369,12;9;129;84;86;120;93;112;106;115;105;83;21;121;31
7371,24;122;96;81;36;3;21;83;72
7372,84;115;120;60;83;24;67;123;108;21;81
7374,31;83;121;84;24;88;67;107
7375,120;52;85;106;129;21
7376,77;28;120;61;78;37;54
7377,83;86;84;53;129;31
7378,123;24;91
7379,83;31
7380,31;13;23
7381,91;83
7382,128;21;17;38;37;45;78;107;72;74;69
7383,24;16;84;120;116;86;14;83;131;7;68;63;88
7384,16;72;24;123;74
7385,88;31;108
7388,83;51;108;59;30;128;123;42;81;89
7389,79;112;72;114;95;107;74;19;20;31
7390,69;79;31;51;107;77;54
7391,84;106;24;129;23;115;67;120
7392,24;53;84;66;105;123;21;96;83;106;50;121;112;104;52;107
7393,91;45;107
7394,83;4;7;120;24;69;123;112
7395,21;24;83;37;4;50
7396,47;24;117;31;94;78;3;67;123;107
7397,106;69;83;117;53;104;99
7398,59;86;53;26
7399,24;120
7400,24;84;16;83;52;67
7401,86;112;31;107;83;24;91;21;123
7402,107;52;61;91;83
7403,83;39
7404,115;24;116;83;59;96
7405,24;116;21;123;105
7406,53
7407,112;24;83;63;59;69;16
7408,98;107;86;123;38;8;77;125;37;112;91;94;83;24;105;78;88
7409,81;16;83;30;123;96;78;51;21
7410,114;14;123
7411,84;24;26;98;120
7412,35;83;24
7413,115;63;117;95;123
7414,25;24
7415,121;69;81;97;17;13;24;83;21;108;105
7416,11;107;133
7417,37;3;77;115
7418,122;120;131
7419,59;115;110;111
7420,115;84;107
7421,120;84;24;86;99;83;131;88;89;117
7422,83
7423,115;20
7424,98;24;117;116;46;83;107;67
7425,123;77;24;120;8
7426,69;123;12;83;19;36
7427,94
7428,24;120;57;130
7429,77;98;115
7430,24;91;116;37;45;21;128;38;78;77;112;131;129;83
7431,115;53;104;116;12;117
7432,85
7433,84;107;24;86;115;77;133;92
7434,120;67;123;131;88;57;24;115;21;78;122;106;31;96;32
7435,84;117;24;41;31;83;32;123;122;102;94;21;128
7436,83;115;124;53;114;110;19;54;73;85;75;74;70;21;36;89;98;6;34;26;69;128;30;72;66;46;107;77;51
7437,53;24;9;86;95;115;83
7438,51;107;78;79;77;129;67
7439,24;84;125;107;53;121;3;115
7440,51;28
7441,94;83;123;117;57;84;104;91;24
7442,111;1;88;94
7443,9;24
7444,38;108;107;115;130
7445,24;83;120;84;107;21;96;1;91;123
7446,83;24
7447,13;93;53;4;69;129;9;81
7448,108;91;117;49;77;106;96;110;29;16;24;83;69;9;38
7449,84;24;67;120;131;107;121;112;21;3;79;78;36
7450,106;105;54;61;31;74;112;91;123;43;26;83;41;23
7451,24;21;131;83;81;98;112;123;1;106
7452,17;32
7453,91;83;32
7454,23;117;24;115
7455,83;43;51;69;88;112;107;116
7456,60;118;114;108;19;123;104;115
7457,116;107;21;83;19;88
7458,34;94;52;64;123;129;116;54
7459,93;24;65;69;130;1
7460,84;24;83;78;116;21
7461,37;7;3;53
7462,83
7463,120;24;3;123;53;13;117
7465,107;30;14;59;129;128;67;83;51;96
7466,37;72;64;27;129;83;36;81;62;28;116;24;53
7467,123;24;21;31;26;17;60;74;83;112;16;4;23;13;116
7468,83;24;91;95;16;123
7469,115;26;3;31;84;88;24;98;107;121;78
7470,23;106;48
7471,24;19;86;83;91;14;117;9;66
7472,106;37
7473,36;93;53;84;17;120;21;45;37;38;4;121;19;123;9
7474,32;116;83;91;107
7475,20;82;56;75
7476,53;24;45;84;91
7477,24;1;3;106;83;93;84;120;92;100;21;107;86;2;96;123
7478,94
7479,86;24;112;91;115;52;83;81;6;116;123
7480,24;123;21;42;83;98
7481,98;84;91;24;86;115;26;104;74;3;77;123;69;53;83
7482,19;65;24
7483,24;21;123;79;96
7484,66;131;86;43;24;31;83;64;91
7485,77;123
7486,78;61;63;4;31;91;79;112;21;64;9;59;83;107;24
7487,8;84
7488,120;107;78;121;52;21;20;72;84
7489,94;24;120;77;64
7490,121;24;42;21;91
7491,24;64;61;52;77;127;21;29
7492,3;38;129;52;112;21;96;79;61;37;31;94;78;54;60;104;12
7493,50;112;84;24;107;93;128;83;96;123;21;121;49;69;88;46;79
7494,123;24;77;32;50
7495,108;38;53
7496,31;115;123;24;32;91;92;130;94;84;78;106;128;21;121;112;3;107;83;2;50;36;122;120;59;62;28;89;99;30;54
7497,24;112;83;84
7498,24;67;78;2;83;21;108;1;31;4;105
7499,91;116;17;72;21;45
7500,37;77;64;120;123;61;21;96
7501,35;24;32;83;77;123;120;86;84
7502,112;83;21;123;31;12
7503,107;21;122;83;59;128;123;24;77;94;129
7504,83;16;37;131;81;24;117
7505,130;16;112;83;123
7506,91;45
7507,64;98;26;107;17
7509,115;26;7;24
7510,11;24;134;56;131;123
7511,117;24
7512,24;120;86;123;50
7513,83;24;120;1
7514,123;100;116;91;24;69;84
7515,67;24;61;16;120;84;115;78;96;123;59;128
7516,24;120;112;67;19;74;25
7517,120;24;84;117;123;67;83;81;59;16;130;57;75;60
7518,24;57;123;31;86;120;83;106;16
7519,60
7520,96;123;110;92;24;83;100;43;53;52;106;129;121;2;8
7521,36;57;24;115;83;53;6;120
7522,98;37;121;130;131;99;123;88;4;49;21
7523,91;16;81;59;83;21;104;24;31
7524,26;24;2;69;83;84;115;3;32;78;18;23;120;117;74;16
7525,107;86;24;123;67;120
7526,120;24;115;21;106;91;107;123;83;98;116;51;31;29;96;75;25;103
7527,108
7528,91;92;84;117;3
7529,117;24;48;125
7530,81;131;110;62
7531,21;42;91;128;83;81;24
7532,32;24;43
7533,41
7534,48;121;38;79;107;9;98;120;112;61;84
7535,3;24;21;117;84;37
7536,83;88;24;84;35;116;16;81
7538,16;123;83;24;117;36;108;72
7539,83;115;91
7540,123;89;61;84;90;131
7541,128;21;83;110;81;9
7542,86;31;3;83
7543,120;107;99;24;83;31;123;23;108;67;98;122;93;9
7544,31;125;24;115;131;92;123;13;107;129
7545,77;29;123;3;45;89
7546,91;108;107;69
7547,84;112
7548,45;131;95;120;41;112;21;116;121;54;65;24
7549,115;84;24;45;88;57;129;112;123;83;21;107;26;121;19;86
7550,24;29
7551,83;98;49
7552,89;104;24
7553,115;79;120;99;98;31;130;52;106;45;61;129
7554,72;52;115;84;100;120;129;37
7555,24;107;83;23;53;120;123;5
7556,24;52;123;92;83
7557,116;128;89;34;21
7558,86;23;17;99;107;83;24;64;78;52;14;121;88;36;123;19;108;26;45;129;21;91;59;53;66;54
7561,98;112;83;123
7562,33;78;83;79;131;121;21
7563,32;24;117
7564,59;123;84;120;83;52;128;31
7565,63;122;24;16;86
7566,78;108;83
7567,123;24;83
7568,24;123;78;74;45;121;83
7569,123;84;128;24
7570,24;45;9;93;83;91;120;14;123;92;21;53;112;42;59;84;4;108;130;19;1;115;72
7571,60;45;107;106;48
7572,31;24;120;41;106;128;21;50;129;17;131;72;74;32;34
7573,83;31
7574,31;91;77;24;123;115;35
7575,115;91;68;83;16;24
7576,115;1;31
7577,17;24;37;23;120;31
7578,107;32;38
7579,34;92;131;9;21;108;43;120;32;88;24;30;4
7580,123;24
7581,107;77;37;123
7582,24;3;120;106;107;84;21;131;123;79;9;110;72
7583,96;123;83;16;21;116;24;47;91;45
7584,83;14;116;123;88;24;112
7585,120;9;4;123
7586,83;24;7;86;3;123;67;107
7587,31;123;24;91
7588,21
7589,26;86;21;124;78;52;79
7590,21;24;84;123;4
7591,21;70;93;123;24;120;116;34;105
7592,83;36;21
7593,48;93;21;4;52;112;121
7595,91;84;116;52;106
7596,24;31;98;117;115;123
7597,52;127;93;24;120;78
7598,92;24;13
7599,115;77;78
7600,77
7601,120;116;84;14;24;66
7602,83;24;77;21;74;104;116
7603,116;51
7604,128;21;31;45
7605,123;91;37;83;14;120;36;112
7606,28
7607,115
7608,115;17;21;114;81;36;19;78;94;86;84;53;61;98;116;119;72
7609,120;83;108;24;4;14;98;9;53;42;123;107;116;38;52;96;67;31;34;79
7610,83
7611,123;96;112;24;83;81;131;72;86;66;16;120;128;5;121
7612,98;91;123;74;63;24
7613,91;84;53
7614,115;13;21
7616,86;35;24;19;29
7618,91
7619,115;24;83
7620,24;83;2
7621,115;94;120
7622,123;67;42
7623,115;42
7624,115;107;72;85;54;26;53;31;50;67
7625,108;107;24
7626,26;93;45
7628,63;131;9;53;123;45;54
7629,24;71;83;14
7630,108;123;116;98;59;61;107
7631,84;120;115;31;38;53;24;107;112;108;98;37;89;123;83;79;25
7632,115;24;84;54;121;52
7633,77;83
7634,116;81;17;24;104;83
7635,31;24;120;84;123;83;131
7636,24;77;98;48;50;52;78;115;23;128;86;9;106;4;21;36;117;49;71;83;1
7637,16;83;121;45;36;21;9;114;128;66;53
7638,26;91;67;107;123;3
7639,24;107;116;123;78;121;79
7640,114;74;54;43;129;83;52;24;91;75
7641,45;107;115;67;123;24;83
7642,123
7643,117;23;50;115;64
7644,122;83;81;69;63;16;104;51;106;123
7645,120;24;8;6;83;123;16;81;59;67;21;112;9;30;69;53;14
7646,115
7647,24;67;31;83;91;123
7648,84;53
7649,112;31;3;120;14;21;36;125;61;89;83
7650,112;53;24;84;120;108;130;38;117;91;115;69;94;52;96
7651,78;88;24
7652,115;77;4;24;83;57;43;106;99;116;81
7653,54
7654,120;45;95;117
7655,24;83;54;123;86
7656,98;24
7658,69;123;24;79;83
7659,28;62;134;31;83
7660,115;37;47;116;86;91;42;107;108;79
7661,83;24;108;36;120;98;57;107;21;94;123;117;31;53
7662,3;24;50;77;123;117;48;115;116;26;46;23;107
7663,24;6;29;83;91
7664,107;84;24;86;115;1;123;120;53;16;83;72;21
7665,3
7666,106;123;24;120;86
7667,61;115;94;54;107;77;48;50;74;45
7668,84;19
7670,91;24;99;77;112;88;121;120;36;130;123;78
7672,112;120;123;86;84;14;65;83;19
7673,50;91;83;123;24;66
7674,24;14;83;9;69;51;120;13;45;105;115;37;106
7675,115;83;24;9;99;116;79;91;120;102;34;123;121;107;74;38;61;78;4
7676,88;26;24;57
7677,83;96;86;106;24;104;123;15
7678,16;83;30;78;108;120;14;59;24
7679,24;115;72;42;129;123;37;14;83;3;128
7680,34;123;32;115;38;88;72;23
7681,43;95;83;49;66;9
7682,21;84;24;123;99;50;112;3;96;108;78
7684,24;83;19;106;21;107;131;9;120
7685,37;24;21;45;67;78;92
7686,84;24;92;9;3;123
7687,23;26
7688,67;112;1;83;24;77;94
7689,24;21;98
7690,45;21;98;131;89
7691,31;91;115;24;123;86;120;9;42;26;79;83;67;69;112;105;17;16
7693,24;83
7694,37
7695,120;123;50;86;67;24;112;129;99;91;9;81;37;83;107
7696,98;115;116
7698,40;24;83;123;98;112;115;42
7699,123;26;52;93;128;24;120;108;67
7700,18;120;24
7701,83;32;24
7702,75
7703,24;21;120;53;84;72;123;88;59;83;81;116;106;35;9;66;112;30;104
7704,89;123;21;112;37;83;25;104;108;86
7705,91;120;57;12;131;81;19;21
7706,91;116;123;112;59;88;83;38;121
7707,90;53;32;107;33;48
7708,94;78;86;123;24;45;52;106;112;57;120;117;67;51
7709,125;3;23;50;117
7710,19;69;121;54;24;84;106;52;94;115;49;112;37;48;79;98;105;123;35
7711,100;83;16;24
7712,131;21;5;36;107;83;115;37;81;26
7713,24;84;4;63;28
7714,24;57;120;37;107;43;77
7715,6;124;94;59;98
7716,121;38;45;41;3
7717,24;93;117;45;32;67;112;37;94
7718,59;83;123;84;128;14;53;107
7719,24;112;91;107;30;63;92;108;104;96;81;83;59
7720,24;91;120;17;106;108;83;9;131;123;89;86;38;5;21
7721,50;112;99;21;108;88;83;123;78;24
7722,59;41;42;79;94
7723,31
7725,98
7726,94;115;24;96;123;83;39;69
7727,85;17;24;106;36;51;69;84;121;120
7728,21;107
7729,23;4;67;24;123;83
7730,91;57;66
7731,84;89;37;123;24;52;25
7732,3;78;117;94;83;16;24;131;21;89;19;96;93
7733,13;115;77;53;23;38;94;107;67;88;1
7734,72;84;98;50;112;83;92;106;36;108;24;51;105;93
7735,84;31;104;123;81;78;131;120
7737,120;3;83;91;112;9;57;116;16
7738,53
7739,84;24;130;123;21
7740,85;24;21;84;69;107;16;120;121;78;83
7742,83;123
7743,115;120;3;24;38
7744,24;88;31;115
7745,84;92;21;83;59;24;108;14;53;61
7747,37;72;73;29
7748,86;53;96;123;21;36;24
7749,98;31;54;111;65;91;37;3;120
7750,120;64;57;37
7751,68;120;121;14;83;88;81;66;123;128
7752,83;123;24;110;5
7753,24;91;84;21;32;31;121;88;59;83;37;35;81;30
7754,112;88;64;86;72;96;130
7756,77;107
7757,71;53;37;87
7758,6
7759,83;59;16;55;123;24;3
7760,83;61;35;91;24
7761,91;94;24;83;98
7762,108;24;83;84;123;120;31;35;2
7763,112;24;95;48
7764,120;37;83;39;81;17;123;53;112;96;24
7765,84;26
7766,84;96;37;24;17;59;16;19;83
7767,17;96;100
7768,24;83;122;123;17
